hierarchy,store_id,year,week_num,metric,projected_value
Ex Department 1,283,2019,40,traffic,115280.21020026415
Ex Department 1,283,2019,41,traffic,115206.81686233442
Ex Department 1,283,2019,42,traffic,119494.69116511107
Ex Department 1,283,2019,43,traffic,109641.97085600955
Ex Department 1,283,2019,44,traffic,111067.1267880851
Ex Department 1,283,2019,45,traffic,108469.25088622818
Ex Department 1,283,2019,46,traffic,114076.43707721535
Ex Department 1,283,2019,47,traffic,111588.02626008568
Ex Department 1,283,2019,48,traffic,107877.92826855
Ex Department 1,283,2019,49,traffic,115467.77791221053
Ex Department 1,283,2019,50,traffic,111406.02519956573
Ex Department 1,283,2019,51,traffic,117720.68527087594
Ex Department 1,283,2019,52,traffic,110191.30853631825
Ex Department 1,284,2019,1,revenue,154226.46
Ex Department 1,284,2019,2,revenue,163234.28
Ex Department 1,284,2019,3,revenue,156136.24
Ex Department 1,284,2019,4,revenue,160538.81000000003
Ex Department 1,284,2019,5,revenue,153270.8
Ex Department 1,284,2019,6,revenue,151642.99
Ex Department 1,284,2019,7,revenue,142449.78
Ex Department 1,284,2019,8,revenue,147798.03999999998
Ex Department 1,284,2019,9,revenue,143644.05
Ex Department 1,284,2019,10,revenue,166979.435
Ex Department 1,284,2019,11,revenue,163205.68025
Ex Department 1,284,2019,12,revenue,175080.20376250002
Ex Department 1,284,2019,13,revenue,185165.975450625
Ex Department 1,284,2019,14,revenue,184287.94522315625
Ex Department 1,284,2019,15,revenue,192819.42848431403
Ex Department 1,284,2019,16,revenue,203966.86940852975
Ex Department 1,284,2019,17,revenue,220878.17287895625
Ex Department 1,284,2019,18,revenue,214061.35352290407
Ex Department 1,284,2019,19,revenue,185888.66569904928
Ex Department 1,284,2019,20,revenue,203669.25998400175
Ex Department 1,284,2019,21,revenue,196278.69248320186
Ex Department 1,284,2019,22,revenue,204282.8236073619
Ex Department 1,284,2019,23,revenue,206045.02028773003
Ex Department 1,284,2019,24,revenue,211543.5513021165
Ex Department 1,284,2019,25,revenue,224397.62036722232
Ex Department 1,284,2019,26,revenue,215594.08688558347
Ex Department 1,284,2019,27,revenue,228073.68272986263
Ex Department 1,284,2019,28,revenue,221058.67036635574
Ex Department 1,284,2019,29,revenue,223962.7473846735
Ex Department 1,284,2019,30,revenue,222401.59225390723
Ex Department 1,284,2019,31,revenue,219705.1121166026
Ex Department 1,284,2019,32,revenue,212566.9187099327
Ex Department 1,284,2019,33,revenue,214406.96395730434
Ex Department 1,284,2019,34,revenue,206956.89488263833
Ex Department 1,284,2019,35,revenue,218679.4888656124
Ex Department 1,284,2019,36,revenue,221218.82638467732
Ex Department 1,284,2019,37,revenue,224669.92973348472
Ex Department 1,284,2019,38,revenue,224506.6040762111
Ex Department 1,284,2019,39,revenue,211647.57810387644
Ex Department 1,284,2019,40,revenue,214975.39822411785
Ex Department 1,284,2019,41,revenue,258847.77813612364
Ex Department 1,284,2019,42,revenue,165721.44241876973
Ex Department 1,284,2019,43,revenue,206041.96935934012
Ex Department 1,284,2019,44,revenue,200568.12731292067
Ex Department 1,284,2019,45,revenue,190932.22361346084
Ex Department 1,284,2019,46,revenue,200562.50277577277
Ex Department 1,284,2019,47,revenue,170711.4585702822
Ex Department 1,284,2019,48,revenue,182820.13686230322
Ex Department 1,284,2019,49,revenue,199166.8246871006
Ex Department 1,284,2019,50,revenue,185986.66455222192
Ex Department 1,284,2019,51,revenue,176680.23416713768
Ex Department 1,284,2019,52,revenue,129971.80776966443
Ex Department 1,284,2019,1,traffic,60791.0
Ex Department 1,284,2019,2,traffic,64799.0
Ex Department 1,284,2019,3,traffic,65261.0
Ex Department 1,284,2019,4,traffic,68961.0
Ex Department 1,284,2019,5,traffic,66157.0
Ex Department 1,284,2019,6,traffic,66299.0
Ex Department 1,284,2019,7,traffic,62533.0
Ex Department 1,284,2019,8,traffic,66084.0
Ex Department 1,284,2019,9,traffic,63387.0
Ex Department 1,284,2019,10,traffic,65776.45
Ex Department 1,284,2019,11,traffic,64294.1725
Ex Department 1,284,2019,12,traffic,65609.131125
Ex Department 1,284,2019,13,traffic,66902.43768125
Ex Department 1,284,2019,14,traffic,64553.3595653125
Ex Department 1,284,2019,15,traffic,66350.62754357813
Ex Department 1,284,2019,16,traffic,68729.15892075704
Ex Department 1,284,2019,17,traffic,75254.56686679488
Ex Department 1,284,2019,18,traffic,73516.29521013463
Ex Department 1,284,2019,19,traffic,61595.809970641356
Ex Department 1,284,2019,20,traffic,68307.15046917343
Ex Department 1,284,2019,21,traffic,66495.4579926321
Ex Department 1,284,2019,22,traffic,69284.9308922637
Ex Department 1,284,2019,23,traffic,69843.97743687688
Ex Department 1,284,2019,24,traffic,71100.27630872073
Ex Department 1,284,2019,25,traffic,75940.99012415677
Ex Department 1,284,2019,26,traffic,73015.23963036461
Ex Department 1,284,2019,27,traffic,77041.70161188283
Ex Department 1,284,2019,28,traffic,74643.08669247698
Ex Department 1,284,2019,29,traffic,76091.69102710082
Ex Department 1,284,2019,30,traffic,75355.07557845587
Ex Department 1,284,2019,31,traffic,75078.55685737866
Ex Department 1,284,2019,32,traffic,71499.1260752476
Ex Department 1,284,2019,33,traffic,70986.37582275998
Ex Department 1,284,2019,34,traffic,67500.92272983547
Ex Department 1,284,2019,35,traffic,72324.15088806162
Ex Department 1,284,2019,36,traffic,73539.0270552858
Ex Department 1,284,2019,37,traffic,75485.07046201224
Ex Department 1,284,2019,38,traffic,76439.8456417731
Ex Department 1,284,2019,39,traffic,72904.67316335502
Ex Department 1,284,2019,40,traffic,74636.06632299071
Ex Department 1,284,2019,41,traffic,89669.26211568157
Ex Department 1,284,2019,42,traffic,58250.85232183405
Ex Department 1,284,2019,43,traffic,70870.94839331256
Ex Department 1,284,2019,44,traffic,68267.24694113435
Ex Department 1,284,2019,45,traffic,65491.29547275503
Ex Department 1,284,2019,46,traffic,69583.01074018494
Ex Department 1,284,2019,47,traffic,59111.89929567596
Ex Department 1,284,2019,48,traffic,64193.70917986562
Ex Department 1,284,2019,49,traffic,72697.79030423505
Ex Department 1,284,2019,50,traffic,69221.69526809176
Ex Department 1,284,2019,51,traffic,66191.92625257355
Ex Department 1,284,2019,52,traffic,48856.1447223333
Ex Department 1,285,2019,1,revenue,139814.82
Ex Department 1,285,2019,2,revenue,133451.26
Ex Department 1,285,2019,3,revenue,135427.81
Ex Department 1,285,2019,4,revenue,135781.84
Ex Department 1,285,2019,5,revenue,129834.12000000001
Ex Department 1,285,2019,6,revenue,131675.78999999998
Ex Department 1,285,2019,7,revenue,127591.45999999999
Ex Department 1,285,2019,8,revenue,130084.86
Ex Department 1,285,2019,9,revenue,130050.15
Ex Department 1,285,2019,10,revenue,142535.90699999998
Ex Department 1,285,2019,11,revenue,133413.68735
Ex Department 1,285,2019,12,revenue,143128.2592175
Ex Department 1,285,2019,13,revenue,153917.96217837502
Ex Department 1,285,2019,14,revenue,147948.21578729377
Ex Department 1,285,2019,15,revenue,170906.66007665845
Ex Department 1,285,2019,16,revenue,173219.30258049135
Ex Department 1,285,2019,17,revenue,174769.35670951594
Ex Department 1,285,2019,18,revenue,175420.09954499174
Ex Department 1,285,2019,19,revenue,177085.3350222413
Ex Department 1,285,2019,20,revenue,173968.74177335337
Ex Department 1,285,2019,21,revenue,171328.02836202105
Ex Department 1,285,2019,22,revenue,180104.9447801221
Ex Department 1,285,2019,23,revenue,196074.07251912818
Ex Department 1,285,2019,24,revenue,187684.85664508463
Ex Department 1,285,2019,25,revenue,187512.98097733886
Ex Department 1,285,2019,26,revenue,193050.1990262058
Ex Department 1,285,2019,27,revenue,186571.68797751606
Ex Department 1,285,2019,28,revenue,193589.6693763919
Ex Department 1,285,2019,29,revenue,196771.4068452115
Ex Department 1,285,2019,30,revenue,188457.10818747204
Ex Department 1,285,2019,31,revenue,193181.58674684566
Ex Department 1,285,2019,32,revenue,187826.80221668794
Ex Department 1,285,2019,33,revenue,187233.2658666473
Ex Department 1,285,2019,34,revenue,186610.06005106095
Ex Department 1,285,2019,35,revenue,180164.0857642493
Ex Department 1,285,2019,36,revenue,190141.21854862882
Ex Department 1,285,2019,37,revenue,182778.0483470357
Ex Department 1,285,2019,38,revenue,179004.7679289117
Ex Department 1,285,2019,39,revenue,177098.02084810773
Ex Department 1,285,2019,40,revenue,179786.67113940103
Ex Department 1,285,2019,41,revenue,171979.31360770343
Ex Department 1,285,2019,42,revenue,163942.9898699875
Ex Department 1,285,2019,43,revenue,168311.65162448082
Ex Department 1,285,2019,44,revenue,165167.79807974843
Ex Department 1,285,2019,45,revenue,164666.22865148162
Ex Department 1,285,2019,46,revenue,165325.84303518877
Ex Department 1,285,2019,47,revenue,145287.4107356379
Ex Department 1,285,2019,48,revenue,158651.026873544
Ex Department 1,285,2019,49,revenue,156196.3907484016
Ex Department 1,285,2019,50,revenue,155155.4299435611
Ex Department 1,285,2019,51,revenue,160624.76303136558
Ex Department 1,285,2019,52,revenue,132037.32234559156
Ex Department 1,285,2019,1,traffic,52816.0
Ex Department 1,285,2019,2,traffic,52144.0
Ex Department 1,285,2019,3,traffic,53977.0
Ex Department 1,285,2019,4,traffic,55092.0
Ex Department 1,285,2019,5,traffic,52854.0
Ex Department 1,285,2019,6,traffic,54857.0
Ex Department 1,285,2019,7,traffic,54055.0
Ex Department 1,285,2019,8,traffic,55669.0
Ex Department 1,285,2019,9,traffic,53974.0
Ex Department 1,285,2019,10,traffic,53011.6
Ex Department 1,285,2019,11,traffic,50640.53
Ex Department 1,285,2019,12,traffic,52137.6065
Ex Department 1,285,2019,13,traffic,54120.136825
Ex Department 1,285,2019,14,traffic,50775.29366625
Ex Department 1,285,2019,15,traffic,58053.7083495625
Ex Department 1,285,2019,16,traffic,57651.34376704063
Ex Department 1,285,2019,17,traffic,57194.560955392655
Ex Department 1,285,2019,18,traffic,57516.53900316229
Ex Department 1,285,2019,19,traffic,58242.115953320405
Ex Department 1,285,2019,20,traffic,57596.02175098642
Ex Department 1,285,2019,21,traffic,56908.372838535746
Ex Department 1,285,2019,22,traffic,60041.591480462535
Ex Department 1,285,2019,23,traffic,65316.22105448566
Ex Department 1,285,2019,24,traffic,61163.83210720994
Ex Department 1,285,2019,25,traffic,61571.373712570436
Ex Department 1,285,2019,26,traffic,63553.69239819896
Ex Department 1,285,2019,27,traffic,61989.17701810891
Ex Department 1,285,2019,28,traffic,63541.38586901435
Ex Department 1,285,2019,29,traffic,64741.55516246507
Ex Department 1,285,2019,30,traffic,63024.23292058833
Ex Department 1,285,2019,31,traffic,64278.51456661774
Ex Department 1,285,2019,32,traffic,61429.26379494863
Ex Department 1,285,2019,33,traffic,60660.94665969606
Ex Department 1,285,2019,34,traffic,59991.437151430866
Ex Department 1,285,2019,35,traffic,58142.19432568991
Ex Department 1,285,2019,36,traffic,61503.118624496274
Ex Department 1,285,2019,37,traffic,59630.40736736906
Ex Department 1,285,2019,38,traffic,58780.74968796788
Ex Department 1,285,2019,39,traffic,58600.11022220816
Ex Department 1,285,2019,40,traffic,59523.259935652546
Ex Department 1,285,2019,41,traffic,57128.32184488585
Ex Department 1,285,2019,42,traffic,54235.919295203355
Ex Department 1,285,2019,43,traffic,55632.9356859404
Ex Department 1,285,2019,44,traffic,54789.97141751314
Ex Department 1,285,2019,45,traffic,54472.3783830283
Ex Department 1,285,2019,46,traffic,55704.62861655119
Ex Department 1,285,2019,47,traffic,49650.2254274688
Ex Department 1,285,2019,48,traffic,54956.7778479368
Ex Department 1,285,2019,49,traffic,54605.44744688292
Ex Department 1,285,2019,50,traffic,55744.89206110381
Ex Department 1,285,2019,51,traffic,58267.275018129585
Ex Department 1,285,2019,52,traffic,48459.16304070518
Ex Department 1,286,2019,1,revenue,189877.32
Ex Department 1,286,2019,2,revenue,201612.64
Ex Department 1,286,2019,3,revenue,196292.72000000003
Ex Department 1,286,2019,4,revenue,189226.38000000003
Ex Department 1,286,2019,5,revenue,191926.81
Ex Department 1,286,2019,6,revenue,195297.84
Ex Department 1,286,2019,7,revenue,200862.93
Ex Department 1,286,2019,8,revenue,221274.28
Ex Department 1,286,2019,9,revenue,226616.97
Ex Department 1,286,2019,10,revenue,228633.72050000002
Ex Department 1,286,2019,11,revenue,219313.044025
Ex Department 1,286,2019,12,revenue,221628.78072624997
Ex Department 1,286,2019,13,revenue,228856.54076256254
Ex Department 1,286,2019,14,revenue,219058.75830069062
Ex Department 1,286,2019,15,revenue,233974.37821572516
Ex Department 1,286,2019,16,revenue,245096.85312651144
Ex Department 1,286,2019,17,revenue,231578.682782837
Ex Department 1,286,2019,18,revenue,231559.02692197883
Ex Department 1,286,2019,19,revenue,236000.3952680778
Ex Department 1,286,2019,20,revenue,249172.75503148165
Ex Department 1,286,2019,21,revenue,252210.99728305577
Ex Department 1,286,2019,22,revenue,255019.94564720851
Ex Department 1,286,2019,23,revenue,257374.84342956892
Ex Department 1,286,2019,24,revenue,237216.50360104744
Ex Department 1,286,2019,25,revenue,244871.11378109976
Ex Department 1,286,2019,26,revenue,254454.93697015478
Ex Department 1,286,2019,27,revenue,240117.01331866253
Ex Department 1,286,2019,28,revenue,248509.69498459567
Ex Department 1,286,2019,29,revenue,245104.6337338254
Ex Department 1,286,2019,30,revenue,247135.84492051668
Ex Department 1,286,2019,31,revenue,253830.05214154255
Ex Department 1,286,2019,32,revenue,262407.3870473697
Ex Department 1,286,2019,33,revenue,265835.7848634257
Ex Department 1,286,2019,34,revenue,264396.3625684688
Ex Department 1,286,2019,35,revenue,250495.4407818577
Ex Department 1,286,2019,36,revenue,262089.28391016432
Ex Department 1,286,2019,37,revenue,271813.6884493469
Ex Department 1,286,2019,38,revenue,272957.1792326725
Ex Department 1,286,2019,39,revenue,276872.56084820715
Ex Department 1,286,2019,40,revenue,272505.7696272136
Ex Department 1,286,2019,41,revenue,277152.0653570002
Ex Department 1,286,2019,42,revenue,264405.10126069747
Ex Department 1,286,2019,43,revenue,259737.2165413719
Ex Department 1,286,2019,44,revenue,249696.70669696206
Ex Department 1,286,2019,45,revenue,244404.6803517578
Ex Department 1,286,2019,46,revenue,237322.58968029066
Ex Department 1,286,2019,47,revenue,214729.10831579744
Ex Department 1,286,2019,48,revenue,229691.1745656542
Ex Department 1,286,2019,49,revenue,220575.94604470715
Ex Department 1,286,2019,50,revenue,213774.8106602512
Ex Department 1,286,2019,51,revenue,197770.50494723796
Ex Department 1,286,2019,52,revenue,172905.8685875227
Ex Department 1,286,2019,1,traffic,82165.0
Ex Department 1,286,2019,2,traffic,88573.0
Ex Department 1,286,2019,3,traffic,86418.0
Ex Department 1,286,2019,4,traffic,84587.0
Ex Department 1,286,2019,5,traffic,87024.0
Ex Department 1,286,2019,6,traffic,90153.0
Ex Department 1,286,2019,7,traffic,91894.0
Ex Department 1,286,2019,8,traffic,97255.0
Ex Department 1,286,2019,9,traffic,94682.0
Ex Department 1,286,2019,10,traffic,92733.25
Ex Department 1,286,2019,11,traffic,87997.6625
Ex Department 1,286,2019,12,traffic,89426.545625
Ex Department 1,286,2019,13,traffic,91916.52290625
Ex Department 1,286,2019,14,traffic,88636.3490515625
Ex Department 1,286,2019,15,traffic,93097.31650414063
Ex Department 1,286,2019,16,traffic,96204.93232934766
Ex Department 1,286,2019,17,traffic,91204.12894581504
Ex Department 1,286,2019,18,traffic,90740.28539310579
Ex Department 1,286,2019,19,traffic,90815.99966276108
Ex Department 1,286,2019,20,traffic,93830.59964589914
Ex Department 1,286,2019,21,traffic,91961.12962819409
Ex Department 1,286,2019,22,traffic,93973.43610960379
Ex Department 1,286,2019,23,traffic,95036.05791508399
Ex Department 1,286,2019,24,traffic,88360.56081083819
Ex Department 1,286,2019,25,traffic,92618.5388513801
Ex Department 1,286,2019,26,traffic,96846.3657939491
Ex Department 1,286,2019,27,traffic,89521.58408364655
Ex Department 1,286,2019,28,traffic,92745.01328782889
Ex Department 1,286,2019,29,traffic,92963.96395222032
Ex Department 1,286,2019,30,traffic,95232.06214983134
Ex Department 1,286,2019,31,traffic,96234.5527573229
Ex Department 1,286,2019,32,traffic,99376.64727018906
Ex Department 1,286,2019,33,traffic,100089.3523524485
Ex Department 1,286,2019,34,traffic,99309.44382475843
Ex Department 1,286,2019,35,traffic,92332.49856341822
Ex Department 1,286,2019,36,traffic,95481.80766638211
Ex Department 1,286,2019,37,traffic,98915.05143323384
Ex Department 1,286,2019,38,traffic,99539.29755760478
Ex Department 1,286,2019,39,traffic,99284.74816582972
Ex Department 1,286,2019,40,traffic,96508.13559098315
Ex Department 1,286,2019,41,traffic,97257.11238823735
Ex Department 1,286,2019,42,traffic,93046.56152623951
Ex Department 1,286,2019,43,traffic,92165.0677970713
Ex Department 1,286,2019,44,traffic,88835.86829117067
Ex Department 1,286,2019,45,traffic,88349.0336651873
Ex Department 1,286,2019,46,traffic,88483.00840587766
Ex Department 1,286,2019,47,traffic,82375.04053647409
Ex Department 1,286,2019,48,traffic,90115.61335911545
Ex Department 1,286,2019,49,traffic,89831.54336267979
Ex Department 1,286,2019,50,traffic,90433.22233320276
Ex Department 1,286,2019,51,traffic,84976.88034237133
Ex Department 1,286,2019,52,traffic,76363.09672162375
Ex Department 1,287,2019,1,revenue,198360.84
Ex Department 1,287,2019,2,revenue,195253.69999999998
Ex Department 1,287,2019,3,revenue,184230.45
Ex Department 1,287,2019,4,revenue,180416.38
Ex Department 1,287,2019,5,revenue,176193.65999999997
Ex Department 1,287,2019,6,revenue,183829.06
Ex Department 1,287,2019,7,revenue,176267.6
Ex Department 1,287,2019,8,revenue,171364.59
Ex Department 1,287,2019,9,revenue,175484.92
Ex Department 1,287,2019,10,revenue,237025.7205
Ex Department 1,287,2019,11,revenue,239728.818525
Ex Department 1,287,2019,12,revenue,244835.18045125002
Ex Department 1,287,2019,13,revenue,256779.22947381253
Ex Department 1,287,2019,14,revenue,240916.68544750314
Ex Department 1,287,2019,15,revenue,269944.09221987834
Ex Department 1,287,2019,16,revenue,282980.7158308722
Ex Department 1,287,2019,17,revenue,281283.52962241584
Ex Department 1,287,2019,18,revenue,297785.20710353664
Ex Department 1,287,2019,19,revenue,266811.3609587134
Ex Department 1,287,2019,20,revenue,279006.9175066491
Ex Department 1,287,2019,21,revenue,279148.9468819815
Ex Department 1,287,2019,22,revenue,281718.9397260806
Ex Department 1,287,2019,23,revenue,289991.51421238465
Ex Department 1,287,2019,24,revenue,294844.9519230039
Ex Department 1,287,2019,25,revenue,307842.6430191541
Ex Department 1,287,2019,26,revenue,287817.96567011176
Ex Department 1,287,2019,27,revenue,307591.4049536174
Ex Department 1,287,2019,28,revenue,311678.40770129825
Ex Department 1,287,2019,29,revenue,311895.77158636315
Ex Department 1,287,2019,30,revenue,303377.68666568137
Ex Department 1,287,2019,31,revenue,327748.7129739654
Ex Department 1,287,2019,32,revenue,321107.6716964136
Ex Department 1,287,2019,33,revenue,311133.56975867186
Ex Department 1,287,2019,34,revenue,296902.2747729148
Ex Department 1,287,2019,35,revenue,310612.36873918533
Ex Department 1,287,2019,36,revenue,293545.65306515084
Ex Department 1,287,2019,37,revenue,296544.0354268647
Ex Department 1,287,2019,38,revenue,291976.05221708707
Ex Department 1,287,2019,39,revenue,300016.02997276466
Ex Department 1,287,2019,40,revenue,298396.1219234672
Ex Department 1,287,2019,41,revenue,305391.57164430816
Ex Department 1,287,2019,42,revenue,302625.49788242445
Ex Department 1,287,2019,43,revenue,295273.18829024164
Ex Department 1,287,2019,44,revenue,297561.68199413444
Ex Department 1,287,2019,45,revenue,296586.06149769103
Ex Department 1,287,2019,46,revenue,289392.5634216179
Ex Department 1,287,2019,47,revenue,270712.70030919317
Ex Department 1,287,2019,48,revenue,274570.364576972
Ex Department 1,287,2019,49,revenue,284637.94642075564
Ex Department 1,287,2019,50,revenue,262446.4611624753
Ex Department 1,287,2019,51,revenue,229365.64788731496
Ex Department 1,287,2019,52,revenue,202149.64813298243
Ex Department 1,287,2019,1,traffic,74483.0
Ex Department 1,287,2019,2,traffic,74579.0
Ex Department 1,287,2019,3,traffic,71132.0
Ex Department 1,287,2019,4,traffic,70469.0
Ex Department 1,287,2019,5,traffic,69788.0
Ex Department 1,287,2019,6,traffic,74124.0
Ex Department 1,287,2019,7,traffic,72341.0
Ex Department 1,287,2019,8,traffic,71761.0
Ex Department 1,287,2019,9,traffic,74038.0
Ex Department 1,287,2019,10,traffic,86792.05
Ex Department 1,287,2019,11,traffic,88327.7025
Ex Department 1,287,2019,12,traffic,89477.887625
Ex Department 1,287,2019,13,traffic,93167.18200625
Ex Department 1,287,2019,14,traffic,84127.4411065625
Ex Department 1,287,2019,15,traffic,92482.16316189062
Ex Department 1,287,2019,16,traffic,95330.37131998516
Ex Department 1,287,2019,17,traffic,93667.38988598442
Ex Department 1,287,2019,18,traffic,99256.35938028364
Ex Department 1,287,2019,19,traffic,87448.37734929782
Ex Department 1,287,2019,20,traffic,91854.34621676271
Ex Department 1,287,2019,21,traffic,92314.71352760085
Ex Department 1,287,2019,22,traffic,93412.54920398089
Ex Department 1,287,2019,23,traffic,96104.47666417994
Ex Department 1,287,2019,24,traffic,96295.65049738892
Ex Department 1,287,2019,25,traffic,100093.63302225838
Ex Department 1,287,2019,26,traffic,94656.9146733713
Ex Department 1,287,2019,27,traffic,101743.96040703986
Ex Department 1,287,2019,28,traffic,102603.65842739186
Ex Department 1,287,2019,29,traffic,101831.59134876145
Ex Department 1,287,2019,30,traffic,99784.87091619952
Ex Department 1,287,2019,31,traffic,108672.1119620095
Ex Department 1,287,2019,32,traffic,105746.23243510997
Ex Department 1,287,2019,33,traffic,100824.89967561547
Ex Department 1,287,2019,34,traffic,95706.48555908374
Ex Department 1,287,2019,35,traffic,99719.0377817098
Ex Department 1,287,2019,36,traffic,94609.88151270075
Ex Department 1,287,2019,37,traffic,95370.65702233654
Ex Department 1,287,2019,38,traffic,94475.92037915415
Ex Department 1,287,2019,39,traffic,97007.44842909767
Ex Department 1,287,2019,40,traffic,96221.15198308766
Ex Department 1,287,2019,41,traffic,99332.8422714039
Ex Department 1,287,2019,42,traffic,98661.79870859407
Ex Department 1,287,2019,43,traffic,96632.01118382472
Ex Department 1,287,2019,44,traffic,97458.13790980696
Ex Department 1,287,2019,45,traffic,98354.01228042787
Ex Department 1,287,2019,46,traffic,96528.33124333633
Ex Department 1,287,2019,47,traffic,91194.90207183459
Ex Department 1,287,2019,48,traffic,93265.59915507432
Ex Department 1,287,2019,49,traffic,97995.34619145845
Ex Department 1,287,2019,50,traffic,92047.98393359329
Ex Department 1,287,2019,51,traffic,81537.58958446298
Ex Department 1,287,2019,52,traffic,72301.46346558566
Ex Department 1,288,2019,1,revenue,339688.55000000005
Ex Department 1,288,2019,2,revenue,343275.26
Ex Department 1,288,2019,3,revenue,319751.8300000001
Ex Department 1,288,2019,4,revenue,331339.28
Ex Department 1,288,2019,5,revenue,312897.3
Ex Department 1,288,2019,6,revenue,312413.39
Ex Department 1,288,2019,7,revenue,293993.22
Ex Department 1,288,2019,8,revenue,303195.63
Ex Department 1,288,2019,9,revenue,297469.94
Ex Department 1,288,2019,10,revenue,365129.719
Ex Department 1,288,2019,11,revenue,345371.02495
Ex Department 1,288,2019,12,revenue,357825.11069749994
Ex Department 1,288,2019,13,revenue,393568.992732375
Ex Department 1,288,2019,14,revenue,367612.8653689937
Ex Department 1,288,2019,15,revenue,412055.46063744347
Ex Department 1,288,2019,16,revenue,437295.14666931564
Ex Department 1,288,2019,17,revenue,444939.76450278144
Ex Department 1,288,2019,18,revenue,451837.90622792044
Ex Department 1,288,2019,19,revenue,431867.3155393165
Ex Department 1,288,2019,20,revenue,467463.06831628236
Ex Department 1,288,2019,21,revenue,476159.1582320964
Ex Department 1,288,2019,22,revenue,491248.59264370124
Ex Department 1,288,2019,23,revenue,478142.28727588634
Ex Department 1,288,2019,24,revenue,508691.1001396806
Ex Department 1,288,2019,25,revenue,508105.1131466647
Ex Department 1,288,2019,26,revenue,511890.1863039979
Ex Department 1,288,2019,27,revenue,480274.40111919784
Ex Department 1,288,2019,28,revenue,523778.3116751577
Ex Department 1,288,2019,29,revenue,498890.7207589156
Ex Department 1,288,2019,30,revenue,484131.7492968613
Ex Department 1,288,2019,31,revenue,487143.4013117044
Ex Department 1,288,2019,32,revenue,493479.35962978954
Ex Department 1,288,2019,33,revenue,485788.3600764041
Ex Department 1,288,2019,34,revenue,477331.12194360554
Ex Department 1,288,2019,35,revenue,479126.67877233616
Ex Department 1,288,2019,36,revenue,477480.5006790808
Ex Department 1,288,2019,37,revenue,483616.7438795691
Ex Department 1,288,2019,38,revenue,479729.3763484084
Ex Department 1,288,2019,39,revenue,476949.0473544328
Ex Department 1,288,2019,40,revenue,471177.93844518857
Ex Department 1,288,2019,41,revenue,442422.205451634
Ex Department 1,288,2019,42,revenue,458903.71131261083
Ex Department 1,288,2019,43,revenue,436862.33774605626
Ex Department 1,288,2019,44,revenue,419915.3057695648
Ex Department 1,288,2019,45,revenue,441164.17055105895
Ex Department 1,288,2019,46,revenue,417448.88342127873
Ex Department 1,288,2019,47,revenue,381356.3297771428
Ex Department 1,288,2019,48,revenue,412279.63921004004
Ex Department 1,288,2019,49,revenue,397087.9365867842
Ex Department 1,288,2019,50,revenue,397651.5133781775
Ex Department 1,288,2019,51,revenue,388504.13358224335
Ex Department 1,288,2019,52,revenue,338374.96069577034
Ex Department 1,288,2019,1,traffic,125411.0
Ex Department 1,288,2019,2,traffic,128801.0
Ex Department 1,288,2019,3,traffic,121515.0
Ex Department 1,288,2019,4,traffic,126976.0
Ex Department 1,288,2019,5,traffic,122299.0
Ex Department 1,288,2019,6,traffic,123667.0
Ex Department 1,288,2019,7,traffic,117904.0
Ex Department 1,288,2019,8,traffic,123489.0
Ex Department 1,288,2019,9,traffic,122077.0
Ex Department 1,288,2019,10,traffic,133825.75
Ex Department 1,288,2019,11,traffic,127112.4375
Ex Department 1,288,2019,12,traffic,128114.509375
Ex Department 1,288,2019,13,traffic,136565.58484375
Ex Department 1,288,2019,14,traffic,123992.3140859375
Ex Department 1,288,2019,15,traffic,136751.77979023437
Ex Department 1,288,2019,16,traffic,143225.3187797461
Ex Department 1,288,2019,17,traffic,143292.2347187334
Ex Department 1,288,2019,18,traffic,145393.24645467006
Ex Department 1,288,2019,19,traffic,137486.15877740356
Ex Department 1,288,2019,20,traffic,149536.81671627375
Ex Department 1,288,2019,21,traffic,152401.65755208745
Ex Department 1,288,2019,22,traffic,157971.8404296918
Ex Department 1,288,2019,23,traffic,153354.2824511764
Ex Department 1,288,2019,24,traffic,161704.54657373522
Ex Department 1,288,2019,25,traffic,162480.423902422
Ex Department 1,288,2019,26,traffic,164180.69509754307
Ex Department 1,288,2019,27,traffic,152866.62985242024
Ex Department 1,288,2019,28,traffic,167929.01134504125
Ex Department 1,288,2019,29,traffic,157132.3119122933
Ex Department 1,288,2019,30,traffic,153125.92750790797
Ex Department 1,288,2019,31,traffic,154222.73638330336
Ex Department 1,288,2019,32,traffic,156154.20132746853
Ex Department 1,288,2019,33,traffic,152303.18592509197
Ex Department 1,288,2019,34,traffic,147799.21597915905
Ex Department 1,288,2019,35,traffic,149244.56107382014
Ex Department 1,288,2019,36,traffic,149673.75013799942
Ex Department 1,288,2019,37,traffic,151973.9717059121
Ex Department 1,288,2019,38,traffic,152127.20855527103
Ex Department 1,288,2019,39,traffic,152225.7566603011
Ex Department 1,288,2019,40,traffic,151619.43655444594
Ex Department 1,288,2019,41,traffic,142540.56754635458
Ex Department 1,288,2019,42,traffic,147341.96304606792
Ex Department 1,288,2019,43,traffic,139661.16917688673
Ex Department 1,288,2019,44,traffic,133674.61351317225
Ex Department 1,288,2019,45,traffic,141984.9168601441
Ex Department 1,288,2019,46,traffic,135305.8915080302
Ex Department 1,288,2019,47,traffic,125262.05132855456
Ex Department 1,288,2019,48,traffic,136684.72240236128
